IDX,SHAPE_LNG,SHAPE_LAT,GENUS,TAXONOMY_ID
4abe958e-2308-11ec-86ba-3154ba8c093e,-118.4859731435,34.01053790575,jacaranda,153
4abe9750-2308-11ec-86ba-3154ba8c093e,-118.50116841495,34.0220445911455,cinnamomum,75
4abe9822-2308-11ec-86ba-3154ba8c093e,-118.48292771726801,34.017594434488004,parkinsonia,211
4abe98cc-2308-11ec-86ba-3154ba8c093e,-118.48766848643,34.027601707785,washingtonia,318
4abe99b2-2308-11ec-86ba-3154ba8c093e,-118.49673876721,34.02055528775,washingtonia,318
4abe9a5c-2308-11ec-86ba-3154ba8c093e,-118.49687013404,34.020441859334,washingtonia,318
4abe9b10-2308-11ec-86ba-3154ba8c093e,-118.49694272251999,34.020378882286,washingtonia,318
4abe9bba-2308-11ec-86ba-3154ba8c093e,-118.499898724258,34.037625525618,cedrus,61
4abe9c64-2308-11ec-86ba-3154ba8c093e,-118.49714013448,34.020217060511,washingtonia,318
4abe9d54-2308-11ec-86ba-3154ba8c093e,-118.49721486918999,34.020161793134996,washingtonia,318
4abe9dfe-2308-11ec-86ba-3154ba8c093e,-118.49728426411998,34.020105595307,washingtonia,318
4abe9eb2-2308-11ec-86ba-3154ba8c093e,-118.49768215825,34.019777393314,washingtonia,318
4abe9f5c-2308-11ec-86ba-3154ba8c093e,-118.49785709641,34.019634846820004,washingtonia,318
4abea006-2308-11ec-86ba-3154ba8c093e,-118.49797194648998,34.019533114496,washingtonia,318
4abea0b0-2308-11ec-86ba-3154ba8c093e,-118.49802957836,34.019481501427,washingtonia,318
4abea178-2308-11ec-86ba-3154ba8c093e,-118.49806137438999,34.019452111198,washingtonia,318
4abea222-2308-11ec-86ba-3154ba8c093e,-118.487314805388,34.028734115362,ulmus,313
4abea2c2-2308-11ec-86ba-3154ba8c093e,-118.48415917571,34.006595354315,bauhinia,30
4abea362-2308-11ec-86ba-3154ba8c093e,-118.49810238023001,34.019427522899,washingtonia,318
4abea3f8-2308-11ec-86ba-3154ba8c093e,-118.49813736403,34.01939906044,washingtonia,318
4abea484-2308-11ec-86ba-3154ba8c093e,-118.49851239243,34.019081972925,washingtonia,318
4abea510-2308-11ec-86ba-3154ba8c093e,-118.49859931743,34.019009976925,washingtonia,318
4abea5b0-2308-11ec-86ba-3154ba8c093e,-118.49865883228998,34.018966430521004,washingtonia,318
4abea63c-2308-11ec-86ba-3154ba8c093e,-118.49871785753,34.018917988715,washingtonia,318
4abea754-2308-11ec-86ba-3154ba8c093e,-118.48249264604999,34.004934222371,syagrus,288
4abea7ea-2308-11ec-86ba-3154ba8c093e,-118.49893841344999,34.018761230406,washingtonia,318
4abea876-2308-11ec-86ba-3154ba8c093e,-118.49901036993,34.018698304374,washingtonia,318
4abea934-2308-11ec-86ba-3154ba8c093e,-118.49909939356002,34.018623060459994,washingtonia,318
4abea9f2-2308-11ec-86ba-3154ba8c093e,-118.49950090421999,34.018310233971,washingtonia,318
4abeaa92-2308-11ec-86ba-3154ba8c093e,-118.48764041733,34.004972475974,cassia,54
4abeab46-2308-11ec-86ba-3154ba8c093e,-118.4995623081,34.018249854845,washingtonia,318
4abeabf0-2308-11ec-86ba-3154ba8c093e,-118.49964060123001,34.018179917817996,washingtonia,318
4abeacb8-2308-11ec-86ba-3154ba8c093e,-118.47613195935,34.023542292759,stenocarpus,283
4abead4e-2308-11ec-86ba-3154ba8c093e,-118.49971873462,34.018129206583,washingtonia,318
4abeae0c-2308-11ec-86ba-3154ba8c093e,-118.49020864583,34.015095333428,albizia,11
4abeaea2-2308-11ec-86ba-3154ba8c093e,-118.47606891116001,34.017692681478,metrosideros,192
4abeaf38-2308-11ec-86ba-3154ba8c093e,-118.4896866352,34.015533347738,metrosideros,192
4abeafce-2308-11ec-86ba-3154ba8c093e,-118.50581163476002,34.031990739612006,quercus,247
4abeb06e-2308-11ec-86ba-3154ba8c093e,-118.48959599567,34.015615396398,metrosideros,192
4abeb118-2308-11ec-86ba-3154ba8c093e,-118.49732434362,34.03100230613,quercus,247
4abeb1b8-2308-11ec-86ba-3154ba8c093e,-118.45788240598,34.01766915874,pinus,223
4abeb28a-2308-11ec-86ba-3154ba8c093e,-118.48948122790001,34.015707126188005,metrosideros,192
4abeb3ac-2308-11ec-86ba-3154ba8c093e,-118.48707887193999,34.009437778073,handroanthus,140
4abeb456-2308-11ec-86ba-3154ba8c093e,-118.47139357804,34.01961704387,liquidambar,170
4abeb532-2308-11ec-86ba-3154ba8c093e,-118.47197905418999,34.020133529696004,liquidambar,170
4abeb5e6-2308-11ec-86ba-3154ba8c093e,-118.46008873958999,34.0130971555,lagerstroemia,160
4abeb6cc-2308-11ec-86ba-3154ba8c093e,-118.47255584238,34.020608049093,liquidambar,170
4abeb7da-2308-11ec-86ba-3154ba8c093e,-118.468959554972,34.0285166028389,melaleuca,187
4abeb88e-2308-11ec-86ba-3154ba8c093e,-118.48578614596,34.008227915391004,syagrus,288
4abeba32-2308-11ec-86ba-3154ba8c093e,-118.49318205533001,34.027207407032,cedrus,61
4abebad2-2308-11ec-86ba-3154ba8c093e,-118.49146304277001,34.016705890225,koelreuteria,158
4abebb7c-2308-11ec-86ba-3154ba8c093e,-118.47220973646002,34.020479323277,liquidambar,170
4abebc30-2308-11ec-86ba-3154ba8c093e,-118.47211501226002,34.020406075764,liquidambar,170
4abebd0c-2308-11ec-86ba-3154ba8c093e,-118.47178067993,34.020118476741,ginkgo,131
4abebdc0-2308-11ec-86ba-3154ba8c093e,-118.47164514962,34.020023811985,liquidambar,170
4abebe88-2308-11ec-86ba-3154ba8c093e,-118.47152984145,34.019918668288,liquidambar,170
4abebf64-2308-11ec-86ba-3154ba8c093e,-118.47129613375,34.019738834411996,liquidambar,170
4abec004-2308-11ec-86ba-3154ba8c093e,-118.47118091308998,34.019603547886,liquidambar,170
4abec0ae-2308-11ec-86ba-3154ba8c093e,-118.47107833876998,34.019523068316005,liquidambar,170
4abec14e-2308-11ec-86ba-3154ba8c093e,-118.47368986556002,34.021760964424,liquidambar,170
4abec1f8-2308-11ec-86ba-3154ba8c093e,-118.49992260644,34.017965089467,washingtonia,318
4abec2d4-2308-11ec-86ba-3154ba8c093e,-118.47391812977,34.021960508971,liquidambar,170
4abec374-2308-11ec-86ba-3154ba8c093e,-118.47406045966001,34.022078736522005,liquidambar,170
4abec478-2308-11ec-86ba-3154ba8c093e,-118.47417760276001,34.022181880173996,liquidambar,170
4abec52c-2308-11ec-86ba-3154ba8c093e,-118.47415773716999,34.022001100998004,liquidambar,170
4abec5d6-2308-11ec-86ba-3154ba8c093e,-118.47386380136001,34.021700239774,liquidambar,170
4abec680-2308-11ec-86ba-3154ba8c093e,-118.49931608417,34.032446752564,quercus,247
4abec72a-2308-11ec-86ba-3154ba8c093e,-118.45950934985001,34.012405979203,lagerstroemia,160
4abec7d4-2308-11ec-86ba-3154ba8c093e,-118.47359779698999,34.021495313264,liquidambar,170
4abec87e-2308-11ec-86ba-3154ba8c093e,-118.47337170281999,34.021320213859,liquidambar,170
4abec932-2308-11ec-86ba-3154ba8c093e,-118.47502544608999,34.021136032939,liquidambar,170
4abec9dc-2308-11ec-86ba-3154ba8c093e,-118.47511937933001,34.021228996754,liquidambar,170
4abeca9a-2308-11ec-86ba-3154ba8c093e,-118.47525529683998,34.021346642578,liquidambar,170
4abecb44-2308-11ec-86ba-3154ba8c093e,-118.48712471232,34.009482683573,handroanthus,140
4abecbee-2308-11ec-86ba-3154ba8c093e,-118.48261585853001,34.005061060781,syagrus,288
4abecca2-2308-11ec-86ba-3154ba8c093e,-118.48834356424,34.043837544615,cedrus,61
4abecd4c-2308-11ec-86ba-3154ba8c093e,-118.50004974263001,34.017849231259,washingtonia,318
4abece00-2308-11ec-86ba-3154ba8c093e,-118.47554869257,34.021602338161,lagerstroemia,160
4abeceaa-2308-11ec-86ba-3154ba8c093e,-118.47560166566002,34.021643726589,liquidambar,170
4abecf54-2308-11ec-86ba-3154ba8c093e,-118.4743140509,34.020719028704,liquidambar,170
4abecffe-2308-11ec-86ba-3154ba8c093e,-118.47340412879,34.019952697522996,ginkgo,131
4abed0a8-2308-11ec-86ba-3154ba8c093e,-118.49391717306001,34.04583080643,brachychiton,35
4abed1fc-2308-11ec-86ba-3154ba8c093e,-118.47184236391001,34.018447258453996,liquidambar,170
4abed2a6-2308-11ec-86ba-3154ba8c093e,-118.47194322846,34.018517855319,liquidambar,170
4abed364-2308-11ec-86ba-3154ba8c093e,-118.47225139289,34.018780900019,liquidambar,170
4abed418-2308-11ec-86ba-3154ba8c093e,-118.492727503181,34.028413461492,cedrus,61
4abed4c2-2308-11ec-86ba-3154ba8c093e,-118.47304108802,34.019461728621,liquidambar,170
4abed5a8-2308-11ec-86ba-3154ba8c093e,-118.47316957453998,34.019560008397,liquidambar,170
4abed670-2308-11ec-86ba-3154ba8c093e,-118.47338377323999,34.019763566595,liquidambar,170
4abed71a-2308-11ec-86ba-3154ba8c093e,-118.47368400063,34.020023606163996,liquidambar,170
4abed7c4-2308-11ec-86ba-3154ba8c093e,-118.50011344715,34.017792752644,washingtonia,318
4abed86e-2308-11ec-86ba-3154ba8c093e,-118.49474575068999,34.046558623933,cinnamomum,75
4abed918-2308-11ec-86ba-3154ba8c093e,-118.47455992107,34.017802520383,pinus,223
4abedb70-2308-11ec-86ba-3154ba8c093e,-118.47845000378,34.024872847202,cupaniopsis,93
4abedc1a-2308-11ec-86ba-3154ba8c093e,-118.47924509434999,34.024219266031,cupaniopsis,93
4abedcc4-2308-11ec-86ba-3154ba8c093e,-118.485044731435,34.018902011880805,jacaranda,153
4abedd50-2308-11ec-86ba-3154ba8c093e,-118.4900265017,34.006641920178,metrosideros,192
4abede90-2308-11ec-86ba-3154ba8c093e,-118.50228656083401,34.017880391995604,brahea,36
4abedf3a-2308-11ec-86ba-3154ba8c093e,-118.48919529838001,34.00641952596,cassia,54
4abee08e-2308-11ec-86ba-3154ba8c093e,-118.47993938671002,34.023654881824,cupaniopsis,93
4abee138-2308-11ec-86ba-3154ba8c093e,-118.48003832991002,34.02356935988,cupaniopsis,93
4abee1e2-2308-11ec-86ba-3154ba8c093e,-118.48223549235,34.021792099026996,cupaniopsis,93
4abee28c-2308-11ec-86ba-3154ba8c093e,-118.47443470540001,34.016996856802,platanus,227
4abee340-2308-11ec-86ba-3154ba8c093e,-118.47410148163999,34.015065578591,afrocarpus,7
4abee3ea-2308-11ec-86ba-3154ba8c093e,-118.47833936548,34.01268826391,afrocarpus,7
4abee49e-2308-11ec-86ba-3154ba8c093e,-118.47426415492,34.018043015612996,casuarina,57
4abee548-2308-11ec-86ba-3154ba8c093e,-118.4723426451,34.007078317966,metrosideros,192
4abee5fc-2308-11ec-86ba-3154ba8c093e,-118.47275024988998,34.007465287418,metrosideros,192
4abee6a6-2308-11ec-86ba-3154ba8c093e,-118.47343083047,34.008166116073,pyrus,246
4abee764-2308-11ec-86ba-3154ba8c093e,-118.482413821994,34.006622282820004,lagerstroemia,160
4abee7dc-2308-11ec-86ba-3154ba8c093e,-118.48712475376001,34.017599367048994,albizia,11
4abee85e-2308-11ec-86ba-3154ba8c093e,-118.48706653076,34.017643450602,albizia,11
4abee8cc-2308-11ec-86ba-3154ba8c093e,-118.48698391692,34.017714160082996,albizia,11
4abee93a-2308-11ec-86ba-3154ba8c093e,-118.48666877654,34.017979371894,albizia,11
4abee9b2-2308-11ec-86ba-3154ba8c093e,-118.45696210713999,34.018201242261,pinus,223
4abeea48-2308-11ec-86ba-3154ba8c093e,-118.48510898789,34.019232303676,albizia,11
4abeeaca-2308-11ec-86ba-3154ba8c093e,-118.51048104465,34.0289141700367,eucalyptus,115
4abeeb42-2308-11ec-86ba-3154ba8c093e,-118.48451336177,34.019718319635,albizia,11
4abeebe2-2308-11ec-86ba-3154ba8c093e,-118.48165236853998,33.99674798861,washingtonia,318
4abeec50-2308-11ec-86ba-3154ba8c093e,-118.48477962397,34.019502134490004,albizia,11
4abeecbe-2308-11ec-86ba-3154ba8c093e,-118.48093177227,34.012318643636,melaleuca,187
4abeed2c-2308-11ec-86ba-3154ba8c093e,-118.46283165021002,34.023033389245,jacaranda,153
4abeedb8-2308-11ec-86ba-3154ba8c093e,-118.48446311958999,34.019760612895006,albizia,11
4abeee62-2308-11ec-86ba-3154ba8c093e,-118.48440761514999,34.019805852452,albizia,11
4abeeef8-2308-11ec-86ba-3154ba8c093e,-118.49960469238998,34.032688814467,cupaniopsis,93
4abeef70-2308-11ec-86ba-3154ba8c093e,-118.48360711244,34.020452062178,albizia,11
4abeefe8-2308-11ec-86ba-3154ba8c093e,-118.47406920761001,34.017724093716005,platanus,227
4abef056-2308-11ec-86ba-3154ba8c093e,-118.495103269815,34.030464069323,cedrus,61
4abef0ce-2308-11ec-86ba-3154ba8c093e,-118.50109966036001,34.033981220628,cupaniopsis,93
4abef146-2308-11ec-86ba-3154ba8c093e,-118.50165560031,34.034475846486,quercus,247
4abef1d2-2308-11ec-86ba-3154ba8c093e,-118.50129990912,34.034365519644,ceratonia,64
4abef24a-2308-11ec-86ba-3154ba8c093e,-118.48379683751001,34.001207881058995,cassia,54
4abef2c2-2308-11ec-86ba-3154ba8c093e,-118.49839997108,34.033235945752004,magnolia,181
4abef330-2308-11ec-86ba-3154ba8c093e,-118.48315494186001,34.020812102365,albizia,11
4abef3c6-2308-11ec-86ba-3154ba8c093e,-118.48309638053999,34.020870272322995,albizia,11
4abef45c-2308-11ec-86ba-3154ba8c093e,-118.4593350967,34.012199162502,lagerstroemia,160
4abef4d4-2308-11ec-86ba-3154ba8c093e,-118.48507756921002,34.001474490249,syagrus,288
4abef542-2308-11ec-86ba-3154ba8c093e,-118.48291167097,34.021021177437,albizia,11
4abef5b0-2308-11ec-86ba-3154ba8c093e,-118.4827136275,34.021174644278,albizia,11
4abef628-2308-11ec-86ba-3154ba8c093e,-118.48373702713002,34.020559142134,cupaniopsis,93
4abef70e-2308-11ec-86ba-3154ba8c093e,-118.48384915981,34.020479750570004,cupaniopsis,93
4abef7ae-2308-11ec-86ba-3154ba8c093e,-118.48395347549,34.020391488344,cupaniopsis,93
4abefad8-2308-11ec-86ba-3154ba8c093e,-118.4846752518,34.019846129307,metrosideros,192
4abefdee-2308-11ec-86ba-3154ba8c093e,-118.49065164236,34.018766780622,lophostemon,175
4abefed4-2308-11ec-86ba-3154ba8c093e,-118.48217552365,33.996881456667,washingtonia,318
4abeff9c-2308-11ec-86ba-3154ba8c093e,-118.48197013136999,34.004414308200005,syagrus,288
4abf003c-2308-11ec-86ba-3154ba8c093e,-118.48426907084999,34.035687561597,cedrus,61
4abf0122-2308-11ec-86ba-3154ba8c093e,-118.49869095279,34.031932677171,quercus,247
4abf01f4-2308-11ec-86ba-3154ba8c093e,-118.49799245596,34.031330934256,ceratonia,64
4abf02bc-2308-11ec-86ba-3154ba8c093e,-118.50046512103,34.017526051609,washingtonia,318
4abf038e-2308-11ec-86ba-3154ba8c093e,-118.49788354267,34.031231303624,ceratonia,64
4abf0438-2308-11ec-86ba-3154ba8c093e,-118.51061347872,34.0290200353384,eucalyptus,115
4abf0582-2308-11ec-86ba-3154ba8c093e,-118.49440796357,34.02375916448,washingtonia,318
4abf0622-2308-11ec-86ba-3154ba8c093e,-118.50060614648999,34.017395044729,washingtonia,318
4abf06c2-2308-11ec-86ba-3154ba8c093e,-118.5006812389,34.017331982311,washingtonia,318
4abf0762-2308-11ec-86ba-3154ba8c093e,-118.469547182322,34.0149810328128,quercus,247
4abf0802-2308-11ec-86ba-3154ba8c093e,-118.50098377498001,34.017096474211,washingtonia,318
4abf08a2-2308-11ec-86ba-3154ba8c093e,-118.46852492541099,34.01418399043111,quercus,247
4abf094c-2308-11ec-86ba-3154ba8c093e,-118.47579703973,34.016947083857005,washingtonia,318
4abf09f6-2308-11ec-86ba-3154ba8c093e,-118.47646949876001,34.016396919324,ficus,123
4abf0a96-2308-11ec-86ba-3154ba8c093e,-118.47397946512,34.017433531958,trachycarpus,307
4abf0b36-2308-11ec-86ba-3154ba8c093e,-118.474589500556,34.0137285776073,casuarina,57
4abf0be0-2308-11ec-86ba-3154ba8c093e,-118.474527809869,34.0137619269244,casuarina,57
4abf0c94-2308-11ec-86ba-3154ba8c093e,-118.48515791701999,34.002567267733,cassia,54
4abf0d70-2308-11ec-86ba-3154ba8c093e,-118.47450659508002,34.017166063733,trachycarpus,307
4abf0e1a-2308-11ec-86ba-3154ba8c093e,-118.49464812691002,34.02396281877,washingtonia,318
4abf0ec4-2308-11ec-86ba-3154ba8c093e,-118.4750025031,34.016936006711,magnolia,181
4abf0f78-2308-11ec-86ba-3154ba8c093e,-118.45645570292,34.021122619201996,washingtonia,318
4abf1022-2308-11ec-86ba-3154ba8c093e,-118.49122799778999,34.005897935048,washingtonia,318
4abf10cc-2308-11ec-86ba-3154ba8c093e,-118.49684541313,34.013211481594,phoenix,217
4abf1180-2308-11ec-86ba-3154ba8c093e,-118.51188182830799,34.025295775780805,pinus,223
4abf122a-2308-11ec-86ba-3154ba8c093e,-118.48330624401599,34.0250515244417,corymbia,85
4abf12de-2308-11ec-86ba-3154ba8c093e,-118.50107118701,34.017005959488,washingtonia,318
4abf1388-2308-11ec-86ba-3154ba8c093e,-118.48487364048,34.001616020898,syagrus,288
4abf1432-2308-11ec-86ba-3154ba8c093e,-118.45836327642,34.011045787263996,lagerstroemia,160
4abf1586-2308-11ec-86ba-3154ba8c093e,-118.50072968298001,34.016999023509996,washingtonia,318
