IDX,SHAPE_LNG,SHAPE_LAT,GENUS,TAXONOMY_ID
58cf6e3e-0e02-11ec-a4f7-6792d69a8db8,-79.96503491,40.42679667,acer,4
58cf6eac-0e02-11ec-a4f7-6792d69a8db8,-79.99927602,40.45550338,acer,4
58cf6f1a-0e02-11ec-a4f7-6792d69a8db8,-79.92410638,40.47666673,acer,4
58cf6f7e-0e02-11ec-a4f7-6792d69a8db8,-79.92456803,40.47749586,quercus,247
58cf6fec-0e02-11ec-a4f7-6792d69a8db8,-79.92598467,40.47840283,cornus,83
58cf7050-0e02-11ec-a4f7-6792d69a8db8,-79.92612638,40.47840377,acer,4
58cf70b4-0e02-11ec-a4f7-6792d69a8db8,-79.92616099,40.478313799999995,acer,4
58cf7118-0e02-11ec-a4f7-6792d69a8db8,-79.93638956,40.48523963,acer,4
58cf7370-0e02-11ec-a4f7-6792d69a8db8,-80.00031459,40.45529959,gleditsia,132
58cf78e8-0e02-11ec-a4f7-6792d69a8db8,-79.99652576,40.455979,ginkgo,131
58cf7b7c-0e02-11ec-a4f7-6792d69a8db8,-79.92706339,40.47283207,platanus,227
58cf7c3a-0e02-11ec-a4f7-6792d69a8db8,-79.94479199,40.48209517,aesculus,6
58cf7c94-0e02-11ec-a4f7-6792d69a8db8,-79.94456715,40.48227863,catalpa,58
58cf7cf8-0e02-11ec-a4f7-6792d69a8db8,-80.00016963,40.45521851,tilia,303
58cf7d52-0e02-11ec-a4f7-6792d69a8db8,-79.92701582,40.47459773,platanus,227
58cf7db6-0e02-11ec-a4f7-6792d69a8db8,-79.94613077,40.48070677,ulmus,313
58cf7e10-0e02-11ec-a4f7-6792d69a8db8,-79.92929515,40.47362968,acer,4
58cf7e74-0e02-11ec-a4f7-6792d69a8db8,-79.92566587,40.47307764,quercus,247
58cf7ed8-0e02-11ec-a4f7-6792d69a8db8,-79.92735091,40.47381598,cornus,83
58cf7f3c-0e02-11ec-a4f7-6792d69a8db8,-79.92801071,40.47467229,robinia,258
58cf7fa0-0e02-11ec-a4f7-6792d69a8db8,-79.92566744,40.47336717,amelanchier,15
58cf8004-0e02-11ec-a4f7-6792d69a8db8,-79.92663714,40.47447184,carpinus,50
58cf8068-0e02-11ec-a4f7-6792d69a8db8,-79.92682735,40.47452475,liquidambar,170
58cf80c2-0e02-11ec-a4f7-6792d69a8db8,-79.92772285,40.475108299999995,syringa,291
58cf8126-0e02-11ec-a4f7-6792d69a8db8,-80.0006017,40.45524487,ginkgo,131
58cf8180-0e02-11ec-a4f7-6792d69a8db8,-79.95748474,40.46426621,syringa,291
58cf820c-0e02-11ec-a4f7-6792d69a8db8,-79.95530414,40.46305614,acer,4
58cf8270-0e02-11ec-a4f7-6792d69a8db8,-79.95699819,40.46294377,ginkgo,131
58cf82d4-0e02-11ec-a4f7-6792d69a8db8,-79.95693416,40.46296329,ginkgo,131
58cf832e-0e02-11ec-a4f7-6792d69a8db8,-79.95388949,40.46349343,gleditsia,132
58cf8388-0e02-11ec-a4f7-6792d69a8db8,-79.95356034,40.46327519,gleditsia,132
58cf83ec-0e02-11ec-a4f7-6792d69a8db8,-79.9533637,40.46334114,amelanchier,15
58cf8446-0e02-11ec-a4f7-6792d69a8db8,-79.95342515,40.46338936,taxodium,295
58cf84a0-0e02-11ec-a4f7-6792d69a8db8,-79.95327674,40.46346537,taxodium,295
58cf8504-0e02-11ec-a4f7-6792d69a8db8,-79.93212358,40.462798299999996,acer,4
58cf855e-0e02-11ec-a4f7-6792d69a8db8,-80.00054556,40.45514928,syringa,291
58cf85b8-0e02-11ec-a4f7-6792d69a8db8,-79.93852532,40.46539606,tilia,303
58cf861c-0e02-11ec-a4f7-6792d69a8db8,-79.93939346,40.46525381,tilia,303
58cf8676-0e02-11ec-a4f7-6792d69a8db8,-79.9404545,40.46540261,tilia,303
58cf86da-0e02-11ec-a4f7-6792d69a8db8,-79.94110832,40.46522334,quercus,247
58cf8734-0e02-11ec-a4f7-6792d69a8db8,-79.94109749,40.46532277,quercus,247
58cf878e-0e02-11ec-a4f7-6792d69a8db8,-79.94118027,40.46547667,tilia,303
58cf87e8-0e02-11ec-a4f7-6792d69a8db8,-79.95066071,40.46428454,acer,4
58cf884c-0e02-11ec-a4f7-6792d69a8db8,-79.95068255,40.46263108,pyrus,246
58cf88a6-0e02-11ec-a4f7-6792d69a8db8,-79.95151048,40.46340762,ulmus,313
58cf8900-0e02-11ec-a4f7-6792d69a8db8,-79.9595213,40.45979835,acer,4
58cf8964-0e02-11ec-a4f7-6792d69a8db8,-80.00145955,40.45496394,pyrus,246
58cf89be-0e02-11ec-a4f7-6792d69a8db8,-79.95936711,40.45973648,acer,4
58cf8a18-0e02-11ec-a4f7-6792d69a8db8,-79.96054716,40.45937628,malus,183
58cf8a72-0e02-11ec-a4f7-6792d69a8db8,-79.96062005,40.45935379,malus,183
58cf8ad6-0e02-11ec-a4f7-6792d69a8db8,-79.96191649,40.45880458,pyrus,246
58cf8b30-0e02-11ec-a4f7-6792d69a8db8,-79.96200201,40.45876921,pyrus,246
58cf8b94-0e02-11ec-a4f7-6792d69a8db8,-79.96202533,40.45874851,pyrus,246
58cf8c02-0e02-11ec-a4f7-6792d69a8db8,-79.9624569,40.45856553,acer,4
58cf8c5c-0e02-11ec-a4f7-6792d69a8db8,-79.96301162,40.45836915,acer,4
58cf8cc0-0e02-11ec-a4f7-6792d69a8db8,-79.96304703,40.45828713,acer,4
58cf8d1a-0e02-11ec-a4f7-6792d69a8db8,-79.96237703,40.45774832,ginkgo,131
58cf8d7e-0e02-11ec-a4f7-6792d69a8db8,-79.99917872,40.455522200000004,acer,4
58cf8dd8-0e02-11ec-a4f7-6792d69a8db8,-79.96332842,40.45736470000001,acer,4
58cf8e32-0e02-11ec-a4f7-6792d69a8db8,-79.96342101,40.45732346,acer,4
58cf8ea0-0e02-11ec-a4f7-6792d69a8db8,-79.96486023,40.45682786,acer,4
58cf8efa-0e02-11ec-a4f7-6792d69a8db8,-79.95749124,40.46270995,liquidambar,170
58cf8f5e-0e02-11ec-a4f7-6792d69a8db8,-79.95841568,40.46254778,syringa,291
58cf8fcc-0e02-11ec-a4f7-6792d69a8db8,-79.96553623,40.46164756,ulmus,313
58cf9026-0e02-11ec-a4f7-6792d69a8db8,-79.96650779,40.46155663,ulmus,313
58cf908a-0e02-11ec-a4f7-6792d69a8db8,-79.93247074,40.46209097,acer,4
58cf90e4-0e02-11ec-a4f7-6792d69a8db8,-79.93261392,40.46201755,acer,4
58cf9148-0e02-11ec-a4f7-6792d69a8db8,-79.93480821,40.46213885,tilia,303
58cf91a2-0e02-11ec-a4f7-6792d69a8db8,-80.0007397,40.45510907,acer,4
58cf91fc-0e02-11ec-a4f7-6792d69a8db8,-79.93511278,40.46089268,acer,4
58cf9260-0e02-11ec-a4f7-6792d69a8db8,-79.93514023,40.46074432,acer,4
58cf92ba-0e02-11ec-a4f7-6792d69a8db8,-79.93495736,40.45862543,gleditsia,132
58cf9314-0e02-11ec-a4f7-6792d69a8db8,-79.93354247,40.46113772,acer,4
58cf9378-0e02-11ec-a4f7-6792d69a8db8,-79.93346402,40.46111545,acer,4
58cf93dc-0e02-11ec-a4f7-6792d69a8db8,-79.93322718,40.46267083,acer,4
58cf9436-0e02-11ec-a4f7-6792d69a8db8,-79.93332672,40.46254152,tilia,303
58cf949a-0e02-11ec-a4f7-6792d69a8db8,-79.93334591,40.46250372,syringa,291
58cf94f4-0e02-11ec-a4f7-6792d69a8db8,-79.93327728,40.46240209,tilia,303
58cf954e-0e02-11ec-a4f7-6792d69a8db8,-79.93300092,40.46223208,acer,4
58cf95a8-0e02-11ec-a4f7-6792d69a8db8,-80.00165340000001,40.45590844,ginkgo,131
58cf960c-0e02-11ec-a4f7-6792d69a8db8,-79.93393898,40.46152749,acer,4
58cf9666-0e02-11ec-a4f7-6792d69a8db8,-79.93456275,40.46041273,acer,4
58cf96c0-0e02-11ec-a4f7-6792d69a8db8,-79.93475182,40.46011823,tilia,303
58cf9724-0e02-11ec-a4f7-6792d69a8db8,-79.93492231,40.459906700000005,acer,4
58cf977e-0e02-11ec-a4f7-6792d69a8db8,-79.93497488,40.4598344,syringa,291
58cf97d8-0e02-11ec-a4f7-6792d69a8db8,-79.9351089,40.45962074,pyrus,246
58cf983c-0e02-11ec-a4f7-6792d69a8db8,-79.93511534,40.4592014,platanus,227
58cf9896-0e02-11ec-a4f7-6792d69a8db8,-79.93456141,40.45906024,acer,4
58cf98f0-0e02-11ec-a4f7-6792d69a8db8,-79.93434485,40.45941747,acer,4
58cf9954-0e02-11ec-a4f7-6792d69a8db8,-79.93426245,40.45954936,carpinus,50
58cf99ae-0e02-11ec-a4f7-6792d69a8db8,-79.97133332,40.42919224,acer,4
58cf9a6c-0e02-11ec-a4f7-6792d69a8db8,-79.93405562,40.45986269,tilia,303
58cf9ac6-0e02-11ec-a4f7-6792d69a8db8,-79.93391034,40.46011261,acer,4
58cf9b20-0e02-11ec-a4f7-6792d69a8db8,-79.93489198,40.46022364,acer,4
58cf9b7a-0e02-11ec-a4f7-6792d69a8db8,-79.93408986,40.46154958,syringa,291
58cf9bd4-0e02-11ec-a4f7-6792d69a8db8,-79.93399883,40.46169769,crataegus,89
58cf9c38-0e02-11ec-a4f7-6792d69a8db8,-79.9339618,40.46175378,crataegus,89
58cf9c92-0e02-11ec-a4f7-6792d69a8db8,-79.93384364,40.46194395,liquidambar,170
58cf9d96-0e02-11ec-a4f7-6792d69a8db8,-79.93429378,40.4626235,pyrus,246
58cf9e04-0e02-11ec-a4f7-6792d69a8db8,-79.93411390000001,40.46258733,pyrus,246
58cf9e68-0e02-11ec-a4f7-6792d69a8db8,-79.93344091,40.46260005,crataegus,89
58cf9f30-0e02-11ec-a4f7-6792d69a8db8,-79.93318011,40.46302436,malus,183
58cfa016-0e02-11ec-a4f7-6792d69a8db8,-79.93303351,40.46329617,syringa,291
58cfa07a-0e02-11ec-a4f7-6792d69a8db8,-79.93294365,40.46340073,acer,4
58cfa0d4-0e02-11ec-a4f7-6792d69a8db8,-79.93289917,40.46346685,acer,4
58cfa12e-0e02-11ec-a4f7-6792d69a8db8,-79.93282234,40.4636054,acer,4
58cfa192-0e02-11ec-a4f7-6792d69a8db8,-79.93450364,40.462899799999995,zelkova,324
58cfa1ec-0e02-11ec-a4f7-6792d69a8db8,-79.93468044,40.46285097,cornus,83
58cfa250-0e02-11ec-a4f7-6792d69a8db8,-79.93503076,40.46344614,acer,4
58cfa2aa-0e02-11ec-a4f7-6792d69a8db8,-79.93489437,40.46341914,acer,4
58cfa304-0e02-11ec-a4f7-6792d69a8db8,-79.93472579,40.46335431,acer,4
58cfa37c-0e02-11ec-a4f7-6792d69a8db8,-80.00931259999999,40.45688796,prunus,235
58cfa3d6-0e02-11ec-a4f7-6792d69a8db8,-79.95946159,40.4589695,platanus,227
58cfa430-0e02-11ec-a4f7-6792d69a8db8,-79.95936083,40.45829714,cercis,67
58cfa494-0e02-11ec-a4f7-6792d69a8db8,-79.93306452,40.45941059,amelanchier,15
58cfa4ee-0e02-11ec-a4f7-6792d69a8db8,-79.93316806,40.45914379,cornus,83
58cfa548-0e02-11ec-a4f7-6792d69a8db8,-79.93433438,40.45783848,malus,183
58cfa5a2-0e02-11ec-a4f7-6792d69a8db8,-79.93352088,40.45898675,celtis,63
58cfa606-0e02-11ec-a4f7-6792d69a8db8,-79.93345054,40.45910554,celtis,63
58cfa660-0e02-11ec-a4f7-6792d69a8db8,-79.93337831,40.45922472,carpinus,50
58cfa6c4-0e02-11ec-a4f7-6792d69a8db8,-79.93327547,40.45938122,carpinus,50
58cfa71e-0e02-11ec-a4f7-6792d69a8db8,-79.93280346,40.46088823,acer,4
58cfa778-0e02-11ec-a4f7-6792d69a8db8,-80.00932575,40.45761078,amelanchier,15
58cfa7dc-0e02-11ec-a4f7-6792d69a8db8,-79.93241385,40.46081577,acer,4
58cfa836-0e02-11ec-a4f7-6792d69a8db8,-79.93209962,40.46130834,acer,4
58cfa890-0e02-11ec-a4f7-6792d69a8db8,-79.93186598,40.46170174,aesculus,6
